88,391.847
108,352.17212
139,366.53336
159,483.75
265,386.14658
350,435.0554
351,364.80243
403,465.406
410,401.5185
424,370.07184
428,441.93832
430,374.87604
630,413.89484
763,485.9245
765,424.26016
766,444.37927
768,400.06714
772,447.45035
801,387.16406
870,372.28345
915,398.1709
932,347.73715
991,385.70978
992,385.50113
997,388.57938
1002,410.90347
1061,389.69244
1062,391.9535
1063,416.00732
1066,396.5761
1158,342.42816
1254,363.40445
1257,383.76025
1317,468.329
1552,351.6333
1829,395.46707
1853,406.61
1872,384.1571
1890,514.5799
1925,401.28683
1954,408.15567
2016,552.32367
2171,412.22913
2202,441.13205
2276,386.4687
2278,372.37244
2317,389.19263
4779,421.48703
4807,416.9634
4826,421.9097
4884,356.56137
4900,440.90616
4958,418.95224
5023,400.10538
5104,352.85745
5151,480.9813
5165,388.44687
5210,428.051
5236,384.96695
5253,362.14417
5276,337.96716
5349,391.9009
5353,395.24945
5486,413.09967
5577,421.42178
5644,397.2455
5720,448.88913
5726,387.83728
5741,392.03625
5748,394.0976
5757,388.79242
5768,337.3431
5772,417.9047
5779,397.0629
5784,390.5787
5800,414.52148
5811,394.6778
5822,436.96667
5830,418.37634
5831,369.82993
5832,349.94586
5837,368.11423
5856,425.21008
5865,383.02408
5867,387.43646
5874,423.47638
5890,374.03076
5893,370.77884
5907,368.502
5921,443.46838
5950,408.10822
5984,359.20007
5993,439.84515
6008,366.6408
6009,347.6415
6011,359.05933
6012,348.29285
6013,459.84412
6016,548.28204
6019,365.4788
6020,438.90637
6021,375.61932
6023,390.504
6024,408.3125
6025,342.27435
6030,396.86206
6034,381.05447
6035,359.58237
6036,421.14435
6038,436.36258
6039,385.00937
6040,386.6617
6041,468.56015
6042,391.45627
6043,392.41135
6046,370.96185
6064,376.84744
6069,370.9141
6070,410.99664
6071,395.2847
6073,350.4274
6074,415.87427
6076,374.07263
6085,382.5979
6086,358.46683
6088,405.59985
6090,464.45425
6092,364.80673
6094,440.8673
6097,351.01974
6098,400.98053
6099,562.4296
6100,448.56012
6102,381.40784
6104,364.85077
6105,401.98807
6106,309.49396
6107,375.76907
6108,418.71698
6109,353.0389
6111,347.61755
6112,353.34723
6113,406.22568
6114,357.55978
6115,367.61578
6118,399.76212
6122,344.37433
6124,366.16876
6125,345.34302
6126,379.06808
6128,379.0632
6131,342.0176
6132,381.96536
6133,325.5558
6134,411.2779
6136,329.24615
6137,373.88196
6138,340.185
6140,382.32693
6142,414.4807
6145,362.22586
6148,343.90445
6149,343.7981
6150,352.95352
6151,275.5921
6153,383.77673
6154,383.37387
6163,380.48526
6166,361.0998
6169,378.02014
6172,374.1615
6173,315.9333
6174,392.6795
6177,393.55923
6180,338.28183
6184,343.2289
6188,434.1893
6189,425.84344
6191,376.13608
6192,372.6646
6193,403.73462
6194,373.55194
6195,402.1749
6198,355.88123
6201,372.76047
6202,410.99567
6203,432.8484
6209,391.86118
6210,406.66583
6216,392.11932
6217,418.339
6218,381.76968
6220,471.12753
6221,388.40216
6231,388.47818
6235,323.55185
6237,375.25574
6238,375.40854
6240,365.06998
6241,407.05807
6242,406.9689
6243,363.78247
6244,376.8266
6252,379.78455
6255,430.25504
6258,382.90918
6268,370.4652
6276,481.13733
6284,443.35062
6296,383.3762
6390,465.968
6396,392.8475
6413,292.47333
6424,416.4761
6434,324.93185
6445,376.9848
6680,372.92416
6744,457.33493
6830,372.44138
6897,399.21536
6898,322.86652
6900,423.38025
6901,454.44043
6903,374.24567
6904,484.34207
6907,381.49182
6908,431.13028
6909,360.22354
6911,401.83905
6913,305.23483
6915,399.48145
6917,407.97318
6918,410.34534
6919,369.65536
6920,431.76974
6922,421.2946
6923,364.4331
6924,413.73752
6926,499.96426
6927,385.47018
6929,507.85303
6931,388.38382
6932,376.48822
6933,407.6103
6938,435.27948
6940,385.08524
6943,332.76633
6944,384.2668
