88,138.40158
108,139.23619
139,138.5634
159,137.833
265,142.20386
350,141.86917
351,146.31972
403,142.25351
410,140.24309
424,140.04085
428,137.32587
430,144.3538
630,144.5828
763,136.444
765,136.77856
766,141.01483
768,139.29718
772,141.58435
801,140.45024
870,142.10255
915,140.49585
932,142.90814
991,143.88423
992,142.3238
997,144.3336
1002,143.95499
1061,135.07332
1062,137.9912
1063,142.14522
1066,140.76764
1158,143.36725
1254,140.86166
1257,141.72209
1317,134.29965
1552,141.84325
1829,142.69278
1853,143.61488
1872,143.1463
1890,146.22495
1925,140.16753
1954,143.80847
2016,143.43532
2171,140.26822
2202,141.26686
2276,140.41557
2278,145.07507
2317,139.48988
4779,141.31027
4807,142.59033
4826,138.9131
4884,144.1872
4900,141.28322
4958,139.10838
5023,144.50812
5104,142.05338
5151,142.15126
5165,144.60732
5210,138.6287
5236,142.56041
5253,138.61884
5276,143.6078
5349,146.64262
5353,143.00243
5486,138.74263
5577,139.9485
5644,137.89789
5720,143.63417
5726,139.2866
5741,142.34514
5748,140.41396
5757,137.81984
5768,142.08023
5772,136.33374
5779,136.97902
5784,140.56372
5800,140.90674
5811,141.6358
5822,133.72174
5830,139.38686
5831,138.0556
5832,142.86218
5837,141.33719
5856,139.83205
5865,139.41087
5867,139.68124
5874,137.14894
5890,140.72462
5893,138.49522
5907,142.49086
5921,136.88568
5950,142.34119
5984,140.53702
5993,141.45563
6008,140.77711
6009,142.37862
6011,139.4975
6012,143.29134
6013,135.75502
6016,138.02448
6019,150.35066
6020,135.72832
6021,141.0208
6023,142.25256
6024,142.99553
6025,132.91339
6030,143.49849
6034,141.05345
6035,143.71725
6036,142.38391
6038,141.4402
6039,140.91182
6040,144.15816
6041,138.70169
6042,141.71452
6043,136.80296
6046,136.09377
6064,139.63475
6069,138.29416
6070,148.02736
6071,140.5233
6073,140.9101
6074,137.28117
6076,139.64693
6085,142.73465
6086,137.80865
6088,136.4643
6090,136.17628
6092,146.36682
6094,138.74326
6097,140.79767
6098,139.53548
6099,140.3925
6100,139.64142
6102,141.54198
6104,143.27217
6105,141.95595
6106,142.11656
6107,141.34196
6108,139.22617
6109,146.30968
6111,144.26393
6112,139.32121
6113,146.61308
6114,144.54166
6115,144.4133
6118,142.9683
6122,148.69058
6124,141.72961
6125,142.1703
6126,143.09537
6128,143.31174
6131,142.31734
6132,145.76195
6133,141.61215
6134,139.57361
6136,146.2844
6137,139.64261
6138,143.7572
6140,141.76752
6142,138.90968
6145,142.0587
6148,138.90163
6149,141.68294
6150,144.49017
6151,145.44908
6153,134.94447
6154,134.02946
6163,133.39041
6166,139.69853
6169,140.9767
6172,141.94331
6173,142.27312
6174,139.29749
6177,139.44739
6180,137.29292
6184,139.45543
6188,137.9154
6189,139.52379
6191,141.54549
6192,139.70947
6193,139.10524
6194,137.94116
6195,141.47067
6198,142.81146
6201,140.46745
6202,138.72685
6203,138.6905
6209,139.33876
6210,138.41322
6216,133.74185
6217,133.92838
6218,137.84027
6220,138.18365
6221,138.74757
6231,141.49217
6235,142.05711
6237,138.58952
6238,141.87231
6240,143.89539
6241,142.48676
6242,135.05122
6243,140.12074
6244,139.45619
6252,142.78838
6255,140.83437
6258,140.75261
6268,141.07549
6276,136.68167
6284,148.08087
6296,142.34038
6390,150.93982
6396,137.44148
6413,137.14883
6424,138.7873
6434,145.1046
6445,142.07594
6680,143.01616
6744,138.28157
6830,144.07506
6897,138.86873
6898,144.45871
6900,138.02263
6901,141.32861
6903,145.82645
6904,139.38922
6907,136.49203
6908,140.44649
6909,143.92386
6911,130.68604
6913,139.18085
6915,139.81958
6917,138.37866
6918,138.74596
6919,142.60645
6920,141.21509
6922,140.18082
6923,144.00157
6924,143.04895
6926,142.24301
6927,143.4706
6929,137.59186
