88,7.052531
108,8.6929865
139,9.32401
159,7.985748
265,9.120527
350,8.14643
351,7.7191677
403,7.062902
410,8.296873
424,8.488945
428,7.2437086
430,8.27742
630,7.5017242
763,7.243322
765,7.2438183
766,7.4229
768,7.657811
772,8.108522
801,7.2863164
870,7.8873878
915,8.540396
932,8.84132
991,7.7918806
992,7.3624845
997,7.230737
1002,7.6421857
1061,8.70016
1062,7.859915
1063,7.7741737
1066,7.236498
1158,7.6469116
1254,7.2855306
1257,7.835383
1317,8.254518
1552,7.19746
1829,7.845736
1853,8.343378
1872,7.3207393
1890,7.838789
1925,8.670538
1954,7.340325
2016,8.534425
2171,7.670991
2202,8.215135
2276,7.943713
2278,8.995178
2317,7.679065
4779,8.384526
4807,7.045765
4826,7.347521
4884,7.530591
4900,7.967161
4958,7.7902036
5023,7.907514
5104,9.352598
5151,8.443247
5165,8.645592
5210,7.971083
5236,7.5489435
5253,8.440325
5276,8.047043
5349,7.18831
5353,7.7435665
5486,7.1236863
5577,7.7952604
5644,8.111865
5720,7.6597834
5726,8.006537
5741,7.3263936
5748,7.1162176
5757,8.565928
5768,6.8810363
5772,6.5567827
5779,8.635093
5784,8.555235
5800,7.634869
5811,8.024725
5822,8.605805
5830,8.147486
5831,8.613975
5832,8.467034
5837,7.345215
5856,7.522255
5865,8.244793
5867,7.4586177
5874,7.613826
5890,7.964451
5893,7.310588
5907,7.1803336
5921,7.563509
5950,8.068911
5984,7.7626505
5993,7.39552
6008,8.124688
6009,7.5765915
6011,7.6922417
6012,7.414287
6013,7.2174134
6016,8.108026
6019,8.4054575
6020,7.7545133
6021,7.1362596
6023,6.74957
6024,7.196464
6025,8.841261
6030,7.8213825
6034,8.353559
6035,7.7498393
6036,7.9013457
6038,7.862063
6039,8.262909
6040,6.6195364
6041,9.014672
6042,7.2488437
6043,7.1312556
6046,6.914673
6064,8.644054
6069,7.768064
6070,7.506374
6071,6.47538
6073,7.7254796
6074,8.336077
6076,7.5682874
6085,6.6263657
6086,7.7134876
6088,7.844142
6090,7.7461524
6092,8.40719
6094,9.257527
6097,8.222423
6098,8.2235775
6099,7.532512
6100,7.8315535
6102,8.197255
6104,7.67962
6105,8.043931
6106,8.276174
6107,7.789948
6108,8.208382
6109,9.123985
6111,7.2812433
6112,8.283094
6113,7.39861
6114,8.508623
6115,6.910443
6118,7.011138
6122,7.559009
6124,7.9680552
6125,8.173456
6126,8.086971
6128,8.273735
6131,7.6736903
6132,7.469875
6133,8.194249
6134,7.631432
6136,7.373845
6137,7.003245
6138,8.944586
6140,7.5791345
6142,7.782601
6145,7.504585
6148,7.055676
6149,7.3539524
6150,7.563095
6151,6.923782
6153,7.8436627
6154,8.064565
6163,9.356276
6166,8.569255
6169,6.9115562
6172,7.8715987
6173,7.2765493
6174,7.726089
6177,7.716377
6180,7.1250963
6184,8.113018
6188,7.581745
6189,7.1847305
6191,8.51801
6192,8.553039
6193,7.406204
6194,7.864922
6195,8.038596
6198,7.7720857
6201,8.580008
6202,8.06908
6203,7.9910793
6209,8.123841
6210,8.070263
6216,7.44355
6217,7.321449
6218,7.3681564
6220,6.780394
6221,8.519869
6231,7.8137503
6235,6.814146
6237,7.5130696
6238,7.371722
6240,7.962854
6241,6.830504
6242,7.7343616
6243,7.7788115
6244,7.3492284
6252,8.44647
6255,7.984351
6258,8.501864
6268,8.181519
6276,7.8867965
6284,7.2560472
6296,7.50498
6390,7.729859
6396,8.720125
6413,8.699344
6424,7.609827
6434,8.092748
6445,8.057531
6680,8.827332
6744,8.062486
6830,7.756997
6897,7.977862
6898,8.864285
6900,8.012356
6901,8.2866955
6903,7.902123
6904,7.512616
6907,7.8229084
6908,7.0960045
6909,7.709131
6911,8.867758
6913,8.2180195
6915,8.308901
6917,7.906448
6918,6.956531
6919,7.7099013
6920,7.912118
6922,8.3413725
6923,7.822711
6924,7.4850025
6926,8.165651
6927,8.728788
6929,6.9727325
6931,7.337366
6932,8.893755
6933,7.7387824
6938,8.035236
6940,8.043019
6943,8.752521
6944,7.7664304
6945,7.2452607
6951,8.525263
6956,7.3406825
6957,6.4727907
6958,7.4048724
6959,7.525786
6960,9.169521
6961,7.39108
6963,7.9630795
6966,7.862313
6967,7.4104424
6968,7.2510953
6969,6.8816037
6970,7.464853
6971,7.1799507
6973,7.925278
6974,8.723986
6975,7.100089
6976,7.9683695
6979,6.773314
6981,8.13794
6982,6.726063
6984,7.345866
6986,8.524367
6987,8.426814
6989,8.28775
6990,7.973441
6992,8.811712
6997,7.660539
7000,7.8993683
7002,7.20112
7003,8.768509
7008,7.176707
7013,8.355296
7014,8.479024
7025,7.2901416
7026,7.2467966
7028,6.6740646
7031,7.6517835
7033,7.941376
7036,7.6084642
7058,7.74847
7061,8.860812
7062,6.7746677
7063,7.934263
7064,7.1645393
7067,7.7292786
7068,8.218892
7071,7.272391
7072,8.359053
7077,7.525336
7081,7.6869826
7092,7.7296157
7094,7.868827
7096,7.973656
7102,8.261753
7103,8.385831
7106,8.111709
7107,7.332544
7109,7.8256392
7111,8.27468
7117,7.8428745
7119,7.966213
7120,8.530488
7125,7.7984757
7126,8.112867
7127,7.529541
7130,7.9284096
7133,7.810097
7138,7.6942935
7143,7.4708757
7147,7.379329
7158,7.2488756
7160,7.6482873
7161,7.9446545
7162,7.8479533
7163,9.0365305
7164,6.980915
7165,7.704077
7169,8.2130785
7177,7.95621
7181,8.1616745
7183,7.925937
7186,8.177698
7192,7.287636
7199,7.5037184
7202,8.462217
7203,8.343905
7207,7.381826
7208,8.456671
7209,8.427386
7213,8.88339
7217,7.278144
7218,7.7315946
7223,8.3616905
7231,7.9792376
7244,7.5427723
7248,8.129512
7250,9.047027
7255,6.7314043
7258,6.950836
7268,8.092514
7273,8.063343
7276,7.483387
7280,8.362126
7282,8.225304
7287,7.2198234
7288,8.264723
7296,7.6430736
7298,7.358118
7305,8.989884
7306,8.2654705
7307,7.8437667
7314,7.4218245
7316,9.389649
7319,7.0227723
7320,7.706921
7322,7.2646317
7323,7.384694
7327,7.8181443
7328,7.5946193
7332,8.082087
7333,6.412168
7337,7.9841814
7342,7.881786
7343,8.60126
7344,6.9135723
7346,7.629707
7347,7.9898043
7349,7.6613517
7350,7.8380656
7353,7.495367
7354,8.287719
7356,7.9914875
7372,8.514715
7373,7.5981703
7377,7.816459
7378,6.3966155
7382,7.2999825
7383,7.736873
7384,8.087869
7387,7.998061
7394,10.18367
7396,7.9235806
7404,7.9697046
7411,6.752689
7413,8.066718
7415,8.29843
7416,8.33238
7417,7.316318
7418,7.945273
7419,7.7217946
7424,7.804427
7430,7.886388
7461,7.1776257
7477,7.692064
7514,9.642965
7515,7.8353567
7516,8.892637
7517,7.5399156
7520,7.401991
7521,8.571238
7523,8.685037
7525,7.581821
7717,7.9480524
7917,8.8567095
7947,8.524312
8077,6.997854
8132,8.186345
8214,7.718965
8222,6.6782036
8227,8.167178
8230,8.788065
8231,8.000079
8233,8.725941
8234,8.2482195
8235,8.147668
8236,8.897559
8237,7.8656664
8238,7.1818213
8239,7.68775
8240,8.994694
8241,8.209236
8242,7.401292
8243,7.1577945
8244,9.125796
8246,7.4810286
8247,6.871551
8249,7.666815
8256,7.89238
8258,7.6376696
8259,7.2193465
8264,6.8093414
8283,7.567521
8284,7.385796
8285,6.908938
8290,7.56381
8297,9.105136
8306,8.756073
8307,9.319878
8311,7.534865
8312,8.265494
8326,7.4589667
8334,5.8373747
8335,6.996585
8337,7.9565825
8343,8.261178
8351,7.5778637
8354,8.074059
8357,7.7816353
8365,7.2482996
8366,7.0230393
8369,7.367392
8376,8.461052
8386,7.766549
8387,7.5579033
8419,8.641829
8420,7.843647
8422,9.342519
8424,8.005279
8426,7.765656
9057,7.6852355
9058,9.745581
9067,6.7127986
9069,7.507805
9070,7.4415765
9075,7.3246784
9078,8.855978
9079,6.975967
9081,7.5112424
9084,7.663721
9085,6.2943473
9089,7.1821737
9091,8.296092
9095,7.978819
9099,6.7980957
9100,7.9548736
9102,7.763843
9103,7.65759
9104,8.2140045
9105,7.688689
9106,8.27392
9111,7.7066936
9113,8.817467
9114,8.391979
9115,6.9410233
9121,7.269526
9125,8.346024
9128,8.315131
9130,9.412531
9131,8.492319
9133,8.56909
9134,8.364497
9298,7.5884943
9312,8.451706
9314,7.4706707
9321,7.103845
9323,7.330173
9332,7.502974
9336,7.069115
9339,7.364068
9343,8.207519
9352,8.742857
9353,7.4363513
9363,8.822626
9369,7.444841
9371,8.181164
9380,7.132425
9381,8.028605
9382,7.987381
9383,8.532027
9386,8.4406595
9388,8.499732
9390,7.8198686
9391,7.2998915
9392,8.079026
9394,7.670945
9395,8.133224
9399,6.8795185
9402,8.510574
9404,8.0476675
9405,8.414033
9407,8.180763
9408,7.628378
9409,7.3911242
9412,7.860582
9413,8.011244
9416,7.7379937
9421,6.8623605
9427,7.3339515
9433,7.502188
9436,7.1555543
9437,6.5634103
